0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.038337637,-0.0801547,-0.14037219,-0.019509986,0.056827135,-0.05738253,0.09388684,0.09701908,-0.021219043,-0.024229687,0.2428111,-0.06500863,0.03158175,-0.041267876,-0.13184693,0.078878365,-0.22357193,0.28516504,0.0591802,0.10034704,-0.2374982,0.15698972,0.06288611,-0.14946154,-0.23960246,-0.02393855,0.117275745,-0.15991654,-0.17556149,-0.23794028,-0.1501607,0.12152914,0.021744866,-0.1931411,0.21655922,-0.053731084,-0.11658818,0.23457094,0.30069563,-0.10517745,-0.045961082,-0.008527701,-0.17358299,-0.18377505,0.2156207,0.1306177,0.04734853,0.01021455,-0.024145227,0.23595731,-0.24957469,-0.17854732,-0.30012465,-0.019031305,0.1259118,0.031463355,0.1454252,-0.13037759,-0.15413614,0.1764013,0.033857312,0.03608069,-0.072735116,0.30182484,-0.30454794,0.2888873,0.121309966,0.046866417,-0.20083277,0.14515369,0.14087631,0.0003553742,-0.19455473,-0.12313912,0.24812828,0.009667144,-0.18689266,0.11149247,-0.13245922,0.097765885,-0.10542395,0.08899974,0.075988606,0.14886059,-0.14191508,0.050397664,-0.09619281,-0.11280454,-0.24346459,0.055762213,0.116365485,-0.06318336,-0.027746024,0.19258827,-0.0061675305,0.1764046,0.030292502,-0.04642019,-0.2436689,-0.20032066
0.11618037,0.26827362,0.073070705,0.11686498,-0.2625062,-0.04817698,0.14965649,-0.16362917,0.054797225,-0.0077523696,-0.18605675,0.18694817,0.042937838,0.004633358,-0.12947847,-0.025256228,-0.08256557,-0.07208746,0.056075506,-0.025590826,0.10010401,-0.08367914,-0.09498303,-0.08070732,-0.30425078,-0.12310603,-0.07804442,0.035815354,-0.10986279,-0.048519343,-0.24559681,-0.041064303,-0.027556764,-0.062182993,0.0032448228,-0.15116969,-0.19762214,0.23643993,0.07819473,0.13029145,0.07719148,0.21504107,0.076173484,-0.01696946,-0.034485772,0.14412764,-0.102942444,0.0052271266,0.056033872,0.14167432,-0.15202929,0.26021147,-0.248499,0.23495315,0.28275016,0.15647879,-0.067260854,0.3074966,0.08420211,0.12740368,-0.06775773,-0.066284254,-0.02807791,0.19384591,0.1906775,-0.1272848,-0.24621338,0.06489721,0.092769586,-0.05825313,0.0063721593,-0.074151814,0.119015865,-0.14897376,-0.14135608,-0.19852181,-0.13259883,0.05658211,-0.07682937,-0.0857423,0.15789029,0.007944525,-0.07510902,-0.03066118,-0.02731133,0.2619664,0.02996078,-0.15872125,0.06634994,-0.017847076,0.18745106,-0.23837459,-0.007565812,0.16330841,-0.0028155898,0.067478806,-0.113557644,0.01471833,-0.07384977,-0.03820218
0.2983916,-0.23926894,0.04877811,-0.025287105,-0.08724513,-0.046585176,0.07752293,0.04280633,0.04385505,0.21055591,-0.2970245,0.27446535,-0.20062236,-0.058956824,0.29103053,-0.2205001,0.15694447,-0.107623786,-0.17306326,0.290389,-0.10079951,0.14703529,0.17497066,-0.15561822,-0.1948922,0.0065124608,0.14711636,-0.20294148,0.071700215,0.29647642,-0.019947125,0.046974335,-0.086845525,0.024501521,-0.040365726,-0.24318705,0.11594784,0.009121058,-0.08785867,-0.03138779,0.04134509,0.17237629,0.18333153,-0.07225921,0.32780337,0.047094483,0.10503508,0.07587052,-0.0620797,-0.22577533,-0.1167855,0.19981173,0.17701082,0.11780319,-0.17661317,-0.014855526,-0.1164385,0.023287373,-0.19084103,0.024600508,-0.20169136,-0.19269884,-0.1486769,-0.11171166,0.08791521,0.21968623,-0.23869416,-0.13122681,0.06727702,0.075124085,-0.010921418,0.30285192,0.031524826,0.07268109,0.24246106,-0.16154294,-0.15155643,-0.105767444,0.003209225,0.013252977,-0.108904116,-0.18626644,0.028782547,-0.015623716,-0.063998654,0.1535038,0.21947198,-0.2735375,0.08686133,-0.023788242,0.18319456,-0.1707301,-0.07608299,0.02122719,0.22975747,-0.12779023,0.0098389145,0.13122682,-0.033645324,0.23444696
-0.22776361,0.00797355,0.0707207,-0.2715366,-0.19242677,-0.016878162,0.27378228,0.24606003,-0.15756953,0.09392157,-0.07178174,-0.002254242,-0.1972652,-0.016775452,0.1670707,0.02169192,0.047656205,0.016212702,-0.13185166,-0.05858389,0.09231951,0.022123272,0.018146724,0.117302425,0.058541097,-0.30443725,-0.09706314,-0.09798607,0.0027755396,0.14319737,0.1204109,-0.20838195,0.01825659,-0.0185728,0.19509947,-0.04368125,0.10113946,-0.0085367365,0.25095704,-0.18255053,-0.036411285,0.30719957,-0.2638895,-0.19235641,0.009405483,-0.04497411,-0.20258838,-0.17474629,-0.19901346,0.12350159,-0.2728527,-0.07676934,-0.024688967,0.09680732,0.065187514,0.17550038,-0.17170565,0.057362936,0.16918299,-0.053743135,0.06378266,-0.039421514,-0.040406123,0.15013957,-0.1686487,0.07215494,-0.11595057,0.1583057,0.037783813,-0.20972618,0.025660394,-0.28705865,-0.3128606,-0.07420667,0.0053117857,0.092938885,-0.026290074,-0.12320224,-0.058378175,0.095328555,-0.07368356,0.029059952,0.06270019,-0.21374834,-0.0712887,-0.04628287,-0.041118708,-0.03153855,0.09302338,-0.028186496,0.09106358,-0.024384791,0.07110684,0.032581884,-0.0074118995,0.23397923,-0.17669712,0.027984766,-0.1478921,0.11691204
-0.16237551,0.3056262,0.2608553,-0.07002405,0.060987946,-0.22480242,-0.08477261,0.20126544,0.18963808,0.106825724,-0.066471055,0.16160281,0.084877566,0.037708525,0.16499539,0.19291386,0.28062725,-0.2195743,-0.004066928,-0.03337582,-0.16930352,-0.15155603,-0.0050873025,-0.29539987,0.031679552,0.03350366,0.17688957,0.30173796,-0.041489735,0.12787916,0.14749846,0.11710298,0.3050386,0.22274615,0.06730394,-0.08176106,-0.1219101,-0.048699625,-0.010496842,-0.30680364,0.25076327,-0.014813339,0.11278614,0.0032023182,-0.0022785228,0.103186175,0.091416985,-0.04890611,0.008651749,-0.10152949,0.07730095,-0.1881459,-0.22794278,0.121125944,-0.11608826,-0.058712546,-0.11091843,-0.047414843,0.028118107,0.08797899,-0.08978138,0.07004692,-0.13218027,0.0150736375,-0.123447515,-0.16997558,-0.06645856,0.14574541,0.22782324,-0.072756864,-0.0001261805,0.12216172,-0.02442896,-0.19248742,-0.005380626,0.11635716,0.058940217,-0.0831616,-0.28223842,0.077988476,0.015237576,0.039584827,0.018409122,-0.017954262,-0.0040782904,-0.07626722,-0.23058909,0.04259471,-0.076088935,0.25269502,-0.11471522,-0.19013937,-0.04180993,-0.25463894,-0.24610683,0.111913346,-0.12010876,0.06013305,-0.056190606,0.093813315
-0.011859911,-0.11484083,0.09974702,-0.03130912,0.086107954,0.040969297,0.121722795,0.20021512,0.04008239,0.09867469,0.12818807,0.13811572,0.032697678,-0.039180476,-0.003135598,0.024031384,-0.22823642,-0.1384566,-0.16257529,-0.019232577,-0.2905841,-0.06351144,-0.08704826,-0.12808365,0.06888306,0.08740408,-0.07612041,-0.24706066,-0.035965078,-0.18410216,-0.025574476,0.11715828,0.12233796,-0.06834614,0.29035312,0.24833587,-0.19388713,-0.09439878,0.119680084,0.18406625,-0.051438697,-0.005504601,0.1583668,-0.07416346,0.29517066,0.068496175,0.012626551,-0.044880502,0.16447087,0.044060476,-0.0933939,-0.091890335,0.18975838,-0.09705022,0.19337615,0.065150775,0.10303993,-0.08141994,0.17516527,-0.09483839,0.16602345,-0.30657613,0.11251158,0.16079731,-0.031419165,0.082247466,0.052522518,0.1383996,0.17828895,-0.17238958,0.07486103,-0.017122474,0.12326799,0.11144474,-0.08504437,0.036945462,0.0629275,0.25634006,0.07569183,-0.04004729,0.043499384,-0.11170463,0.10609732,-0.020505954,0.1409796,-0.048193734,-0.15310866,0.21307357,0.045393582,0.15812701,0.033753473,0.09038567,0.10986325,-0.16959178,0.2956797,0.05811307,-0.027550284,-0.010899183,0.00035694728,-0.10510174
-0.05009001,0.30038068,0.04843996,-0.23250777,-0.15799174,-0.01135795,0.07361106,0.036433388,-0.090220004,-0.073598444,-0.23693922,0.25762072,0.2534607,0.003534171,0.07860407,-0.06930417,-0.14646524,0.18859714,0.23862027,0.10116644,0.13582227,-0.056458253,0.08780894,-0.074187055,-0.23193549,-0.2767826,-0.30765533,-0.08449706,-0.14867593,0.21836519,-0.039865643,0.29042536,-0.03807401,-0.1902727,-0.017509412,0.16710868,0.1335378,-0.16888075,-0.07722456,-0.011204989,-0.23309188,-0.18924767,0.031906378,-0.04404053,0.24421269,-0.025012936,-0.1840598,-0.105022915,0.041325774,-0.12417207,0.08275371,0.058863204,0.025128609,-0.09588351,0.025190363,0.012787664,-0.19857846,0.28763,0.071905315,0.13659878,-0.16800201,0.022189291,0.18814658,-0.05871292,0.19354396,0.050519,0.2238894,0.107173,0.21319032,-0.07475074,0.09337058,-0.21820651,0.13865775,-0.2076045,0.11602053,-0.09703043,0.2070092,0.07346242,-0.010797613,-0.11674891,0.047801964,-0.085602164,0.0074160267,0.059086617,-0.2368931,0.041856974,-0.01271701,-0.099012755,-0.10028249,0.060744952,-0.06979715,0.22006579,-0.1255438,-0.062448196,0.13979165,0.26147085,-0.008781183,-0.25060686,0.08949702,-0.20056356
-0.13719048,0.23018305,-0.04480383,0.10338321,0.033868425,0.005386788,0.25885314,-0.10500512,0.0015843653,-0.03942258,-0.08258234,0.005651713,0.19502182,-0.0077183973,-0.18770862,0.18568541,-0.03979572,-0.2697642,0.21838565,-0.147377,-0.24315934,-0.0010958762,-0.10741961,0.039207388,0.07989763,0.030486373,0.22991872,-0.18831076,0.12398756,0.016414698,0.1516267,0.31586823,0.030656,0.21955517,0.08307772,0.23538902,-0.057449475,-0.22476329,0.05074493,-0.30158836,0.11434653,-0.11507219,0.30058658,-0.22244933,0.22272524,-0.020848425,-0.14601944,-0.10314792,-0.1599029,0.12410021,-0.07507997,0.24980038,-0.2375624,0.2732335,-0.2376584,0.024301982,0.09107273,-0.07491058,-0.097880244,-0.10677166,-0.23131199,-0.2038089,0.10154536,-0.2447041,0.15646328,-0.07337369,0.107901305,-0.05000077,-0.063204,-0.07464876,0.11891201,-0.23082957,-0.2138357,0.00016209432,-0.025200091,-0.09955562,0.29708904,0.020181263,0.043020938,0.13989088,0.105126955,-0.0998029,-0.14261669,-0.016484354,0.1927997,-0.06829306,-0.24881157,-0.014959802,-0.101166606,0.09034124,0.11719703,-0.03146034,0.14968726,-0.06542566,0.09414669,0.1359526,0.014115119,0.055170756,-0.14275518,-0.14895387
-0.051082984,0.2023171,0.27325395,0.20375812,-0.000351087,0.06712342,-0.014215661,-0.1239097,0.07278389,0.026346248,0.059419043,0.28817654,-0.09423888,0.04409684,0.010321233,-0.056764435,0.24018501,0.24382257,0.27512914,-0.025748415,-0.23964804,0.094013445,-0.28859255,0.15457699,-0.005042133,-0.14718221,-0.040356707,-0.02314502,-0.009653418,0.14108919,0.21268041,0.011415625,0.28269392,-0.148558,-0.14156638,-0.30775768,-0.008339752,0.16410647,0.2875607,-0.055066522,0.24210696,0.12764649,-0.11649608,0.035472482,0.11582772,0.15779153,0.04119594,0.07402843,0.2520409,-0.15086566,0.1244922,-0.07151329,-0.22832595,0.0638645,-0.083933,0.144957,-0.18068577,0.12133702,0.30283326,-0.3022606,0.11789509,0.025136018,-0.15140733,0.17733747,-0.10237399,-0.0946499,-0.057654332,-0.09180753,0.12335693,0.08325547,-0.07251337,0.15325122,0.12635744,-0.047979858,-0.035095505,0.043847714,0.11577663,0.112240456,0.16990656,-0.2581833,0.23824954,-0.05534448,0.2859493,0.14276864,0.17775296,-0.28310278,-0.017436622,0.063222356,-0.03256954,-0.096734606,0.13642345,0.017266022,0.14007209,-0.24993464,-0.0893761,-0.30828497,-0.19447944,-0.12453237,-0.17520455,-0.04751363
0.25445032,0.060965933,0.0043017217,0.15840887,-0.054897238,0.21133307,-0.043668743,-0.18632542,-0.23077703,-0.19877987,-0.18479122,-0.19683033,0.05205278,0.07100066,-0.0141919805,-0.07193038,0.062786944,-0.0587963,-0.0021608586,-0.20188747,-0.14881516,0.1687347,0.052271776,0.18997979,0.007826091,0.13099992,0.021975197,0.038580507,-0.16364871,0.26228124,-0.26675898,-0.031414356,-0.026995614,0.0033706606,-0.09176095,-0.007136749,0.12986265,0.16138159,0.3148458,0.058910694,-0.16810107,-0.00020650616,0.0002686253,-0.059409745,0.11104802,0.09782232,0.039782986,-0.27882227,0.012239772,0.2691078,-0.051311392,-0.09806126,-0.0021762338,-0.062412277,-0.056254454,0.26161703,-0.01982664,-0.022993017,0.022697955,-0.111151874,-0.12199371,0.010588756,-0.030024862,-0.055106167,0.12506373,0.044974845,-0.10965431,-0.021993121,-0.020690097,-0.025633981,0.16051097,0.14571373,-0.034323603,-0.1234252,-0.14156474,-0.009244714,0.074368246,-0.08464036,0.0786734,0.118591465,-0.09616104,0.2323486,-0.08498803,0.0872263,0.10506215,0.15824813,-0.07605554,0.12536357,0.04322446,0.008039042,0.18099087,0.05398302,-0.07299219,0.24581307,0.10911106,-0.065280415,-0.056082815,0.14583838,-0.27410626,0.14266232
