0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.1561159,-0.2101431,-0.016337262,-0.10886009,0.110696666,0.098411076,-0.18962236,0.12654243,0.015427469,-0.2076993,0.02824202,0.17236842,-0.054112233,0.08438988,-0.0995547,-0.33323944,-0.06175551,0.2172732,0.09589676,-0.03522405,-0.11485304,0.18500549,-0.09536134,-0.07008738,0.007453849,-0.026149435,-0.046765674,0.11048394,0.25473386,-0.064713925,-0.27351436,0.30265978,-0.039920222,0.16333331,0.042693555,-0.16953619,0.24569401,-0.12007762,0.037905212,0.12088343,-0.00238689,-0.11359383,-0.0882974,-0.12178936,-0.081874736,-0.0863229,0.099292085,-0.038071737,0.047236633,0.08128445,-0.1119348,-0.03763498,-0.14216508,-0.010400161,-0.14838837,-0.15824012,0.18221453,-0.084692396,0.10557605,-0.041247856,0.08905148,0.21530734,-0.028586691,0.12485357,-0.22545822,0.3284178,0.29594195,0.060505107,-0.00285138,-0.24484138,0.11820206,-0.11015189,0.2538277,-0.022758309,-0.0182772,-0.06708666,0.20729509,0.08556698,-0.040233165,0.22816141,-0.07119073,-0.13586856,0.15359929,0.20738627,0.03880776,0.20115276,-0.07376582,-0.1022337,0.2981887,-0.20832904,0.09989419,0.14592838,0.20676531,0.04797799,-0.060612198,-0.33410472,-0.033312857,-0.18610618,0.03233863,-0.061658707
-0.21211351,0.15787023,-0.016630722,-0.10018148,0.277626,0.029182037,-0.10836197,-0.07837999,0.1735158,0.22074428,0.16364673,0.13971546,0.04694014,-0.12269881,-0.08809771,-0.043688163,0.10695574,-0.26444608,0.22626194,0.16423178,0.048500784,-0.09800235,0.16680102,-0.033548024,-0.14480096,-0.0033003676,-0.17053571,0.23844431,0.16439773,-0.18316454,0.26882872,-0.08222096,-0.20963885,0.08319799,-0.060404383,-0.1806408,0.08413049,0.025332475,0.042608213,0.17526913,-0.11670689,-0.09682857,-0.28411853,0.07269349,-0.1152099,0.009737123,0.09458971,0.07172201,-0.08291167,-0.033878557,0.11685939,0.1430786,0.0788125,0.1999269,0.05439797,0.05392836,0.19792028,0.11394659,-0.055272855,-0.052284777,-0.08022096,-0.19581163,-0.12255684,0.05628398,0.14566883,-0.058725715,0.06873014,-0.12576576,0.3199825,-0.08036021,-0.19862999,-0.2951065,-0.124770045,-0.15580742,0.18959576,-0.15463951,-0.3586764,-0.076789185,-0.14316267,-0.27670553,-0.066193275,-0.19312288,0.0367302,0.08318393,-0.15461183,0.1850713,-0.15589917,-0.17337513,0.1578939,-0.19407976,0.19075175,0.09004115,-0.20871505,0.054526385,-0.26063555,-0.011388998,0.05429914,0.042651087,0.03730405,-0.025979735
-0.15557018,-0.01802738,-0.2227618,0.056422148,0.067321695,0.22532688,-0.08319017,0.07677779,-0.07819328,0.07136611,0.21142371,-0.12368249,-0.10496903,0.03626176,0.017452858,-0.28116116,0.13684686,0.17613858,0.10409159,-0.17453262,-0.1467344,-0.1565964,0.09692217,0.038957864,0.25204897,-0.033592474,0.033642404,-0.07467362,-0.13829027,-0.040126175,-0.036044706,0.15917708,-0.20536307,-0.26893145,0.12127474,-0.044217166,-0.10872951,0.08268576,0.08238419,0.07528792,0.020068543,-0.010143786,0.22551332,-0.13587545,-0.10937925,0.19091101,-0.08333708,0.038926538,0.19399117,-0.1986732,0.010337603,0.053855013,-0.14031595,-0.10497137,0.081727624,-0.17368482,-0.03847555,0.12004203,0.14538002,0.046090268,0.11639817,-0.28138992,-0.17207421,-0.08802227,-0.012877291,-0.120485865,0.24556105,0.06571528,-0.13506016,-0.10753757,-0.082159266,-0.052873615,0.023695398,-0.17184362,-0.14055486,-0.03904859,-0.01463544,0.061934676,-0.0022976045,0.13315398,-0.26046628,-0.28178823,-0.13296796,0.031348128,0.29863837,-0.1673513,0.022834469,-0.13993333,-0.0817513,0.17000185,0.04034929,0.050985727,-0.2599586,-0.22897843,0.07582909,0.11662338,0.07118963,-0.050874054,0.23848651,0.1428062
0.09080347,0.19620083,0.17381638,-0.038422257,0.13454911,-0.05057401,0.3364493,-0.15692559,-0.19821063,0.20094642,-0.13749617,-0.23355845,-0.118441336,-0.00541087,-0.24983273,0.217693,0.047877323,0.12300837,-0.2224733,-0.20466593,-0.0074717384,-0.11277511,0.025358004,-0.09003095,0.06111882,-0.13881242,-0.070228785,0.19220574,-0.19285508,-0.052644797,0.13060893,0.14204797,-0.261632,-0.15114756,0.07968355,0.08394754,-0.100786656,-0.13610342,0.29448774,0.03854488,0.04743749,0.20173305,0.112961926,0.18467323,-0.022625897,-0.10004382,0.16054268,-0.19048816,-0.08588596,-0.1580604,0.101378575,0.26850224,-0.18633422,-0.026292928,-0.03656905,0.0021119071,0.07158012,0.055426463,0.26708737,-0.10744513,0.031697486,-0.08957498,-0.101526774,0.0902495,0.2346868,0.027719378,0.07545756,0.06464617,0.032220617,-0.11871713,-0.12577328,0.07732045,0.060827196,-0.10863374,-0.100726925,-0.060144152,0.15188982,0.04714664,-0.08600388,-0.28946862,0.04181051,0.088086925,-0.038933847,0.04399265,-0.029379282,0.2652232,0.07841461,-0.007944584,0.0536669,0.15385433,-0.18336417,-0.07152468,0.23214233,0.11541492,-0.15346256,-0.23532718,-0.13972105,-0.19662532,-0.22999527,0.16429974
-0.2443952,0.14412549,-0.1278831,-0.21694708,-0.11241754,-0.06657562,-0.31648967,0.07661409,-0.112574235,0.015767863,-0.038074013,-0.011065674,0.0076133907,0.080101326,0.14334409,-0.19001113,0.061543297,-0.104411535,-0.1171362,-0.022677593,0.0037574137,-0.0806364,0.29491875,0.04329518,-0.23298964,-0.113485,0.19350985,0.05933871,-0.18136954,-0.1634118,0.18781677,-0.21444131,-0.1578504,-0.24478273,0.17125975,0.042836834,-0.006842535,-0.07532422,0.052494146,-0.00613057,-0.108468264,0.20613785,0.19790722,0.121987835,0.09607921,0.051183466,-0.09427294,0.05234018,0.02397748,-0.015022185,-0.06146293,0.1492477,-0.15633108,-0.072323,0.077276595,-0.2630334,-0.17423065,-0.05088,-0.05889037,0.17223613,0.2677212,-0.09921509,0.21680038,0.1369252,0.25575978,-0.27906293,-0.031273447,0.14177647,-0.29683137,-0.015012749,0.016740685,-0.12952986,-0.05232007,-0.04341695,-0.10342761,0.113585316,-0.23193675,-0.0659397,-0.17241536,0.23747429,0.12016436,0.30330142,0.089609645,0.16148505,-0.25709504,-0.0003630365,-0.17166123,-0.10591504,-0.038927473,-0.12752248,-0.019616226,-0.032551814,-0.16768073,-0.03258125,-0.24241391,-0.021154711,-0.14855792,-0.01673864,-0.21185558,-0.18723826
0.07080323,-0.03469353,0.0913028,0.040270574,-0.027031621,-0.019371487,0.1305649,0.0335487,-0.04164052,0.25989035,0.116389066,0.22589545,-0.05864949,-0.24855302,-0.051057782,0.11149076,-0.07892605,0.15783507,-0.22030081,-0.2270389,0.16021016,0.10216408,0.049005464,-0.048038784,-0.11577579,0.059214097,0.06824538,-0.05550541,-0.29266223,-0.0881055,-0.0001395276,-0.10036137,0.077576995,0.2539087,0.1000271,0.32023647,-0.045715988,-0.113148294,-0.10975639,0.20622939,0.048475914,-0.19209664,-0.08845819,0.03220445,0.13593215,0.10296134,-0.1934196,0.151655,-0.33513948,0.37813583,0.19240388,0.2149625,-0.16543518,-0.050138976,-0.3068339,0.11208645,0.0773671,-0.100351386,-0.038935736,-0.10085671,0.21009485,-0.2078216,-0.061466426,0.17466047,0.15065517,-0.18286397,-0.102924846,0.03456626,-0.2313156,0.15014337,0.13718325,-0.25694257,-0.34932104,0.033208024,-0.10206961,-0.11255229,0.024014922,-0.08884859,-0.18697073,0.0006375288,-0.11797846,0.1156878,0.013255104,-0.062671795,-0.16032399,0.04506971,-0.16925618,0.08941132,-0.03791809,-0.035412617,0.2579147,-0.07666203,0.0059858183,-0.0044019925,-0.14838423,0.060271036,-0.111668445,-0.08328275,0.18533838,-0.04947051
0.25291926,0.079045236,-0.06482156,-0.19896916,0.012383654,-0.051964194,0.07409534,0.22389673,-0.19353226,0.15529387,0.03632476,0.03991789,-0.1691007,0.15896799,0.07469757,0.07112561,-0.13986574,-0.10566608,-0.034418818,-0.110196956,0.015754133,0.050384965,0.057411768,0.12206853,0.21312775,0.0353612,0.067213036,-0.16805314,0.0880863,-0.18784645,-0.09439623,-0.043984316,0.020158168,-0.21813808,-0.055718303,0.23998275,-0.21214227,0.22011304,-0.08610336,0.009535028,0.08560135,-0.059783388,-0.2376056,-0.030364584,-0.007561354,0.041322958,-0.13550042,-0.0029873953,0.025078455,-0.0747517,-0.03877923,0.16661611,-0.110854305,0.24565968,-0.071750335,0.036914334,-0.04385633,-0.2948042,-0.021735486,-0.09115849,-0.026491016,-0.034257807,-0.29457715,-0.24244358,0.15182437,0.00092355785,0.058620267,-0.27069914,-0.13068815,0.03368905,-0.0719026,-0.07615866,-0.07495109,0.15370922,0.059914105,0.18263762,-0.002942822,-0.09571351,-0.3061353,0.20933615,-0.08076479,0.052550104,0.1950775,0.18103454,-0.09976702,0.008777487,-0.058351927,0.1996836,0.13648367,-0.093661755,0.20564951,-0.3326852,0.026438788,0.24312612,0.09828356,0.03772175,0.10662583,0.1452152,0.19332121,0.0863289
0.030545127,-0.06230702,0.14682415,0.092349775,-0.045907233,-0.1342521,0.011521413,-0.014749564,0.16010396,-0.2831106,-0.11335889,0.08612769,-0.06460709,-0.36882436,-0.22296853,-0.07673412,0.088892505,0.13246685,0.006973042,-0.05097874,-0.06744832,-0.116579235,0.13178802,-0.070413955,-0.3083756,0.029697826,0.16601785,0.17507018,-0.18251623,0.20056732,-0.109145425,-0.13559812,-0.08792859,0.1631795,0.20348686,0.0070859417,-0.30461478,0.12531003,0.16917527,-0.057387322,-0.09267625,0.053287875,-0.08336377,-0.104352005,0.12240052,-0.054171927,0.1110969,-0.2693792,0.11100807,-0.2035085,-0.09600303,0.09605061,-0.04363168,0.028769441,-0.2730877,0.13992845,-0.07460914,-0.01256388,-0.080446646,-0.03170653,0.00893207,-0.10479925,0.37462622,-0.026576977,0.15430422,-0.044295505,0.14983916,-0.32968166,0.19515389,-0.05445222,0.06284492,0.06012726,-0.27090344,0.22416519,-0.18917926,-0.007973895,0.22833623,-0.122854166,0.14197883,-0.06955147,0.16516389,0.13708085,-0.06704314,0.22259255,-0.014662901,0.17047644,-0.009984964,0.06224283,0.19933204,0.016472729,-0.083785586,0.12044326,-0.15276323,-0.12317366,-0.26535827,0.060218185,-0.15572058,0.26084742,-0.0032743893,0.07320875
-0.044741414,0.092750035,-0.23691072,-0.11076888,0.24153271,0.059902627,-0.08813164,-0.29878145,0.036836267,-0.019125167,0.25037712,0.10569721,-0.1315223,-0.07339907,-0.30508992,-0.04115266,-0.21506757,-0.012674945,-0.07812134,-0.23658302,-0.14724174,-0.05462057,0.262474,-0.13024239,0.20829284,0.1757337,0.117294736,-0.076401494,-0.16121699,0.21877547,-0.19165267,-0.18287636,0.17643145,-0.021654058,-0.23728876,-0.28432167,-0.1653399,-0.04133272,0.14983766,-0.09697487,0.10618077,0.040906552,0.11811303,0.0027138605,-0.035766393,0.09080302,0.10030687,0.15455224,-0.19535695,-0.051361673,-0.2051747,-0.047078155,-0.14087191,-0.13828179,0.2645577,-0.035754576,0.18858232,-0.10146536,-0.1069066,0.07518138,-0.07152291,-0.116883755,-0.09900554,-0.01092859,0.13631439,0.038761724,-0.033357613,-0.020808892,0.060358703,0.095707454,-0.2745156,-0.22000897,-0.07392081,-0.13388099,0.09851182,-0.19896062,-0.121258445,-0.0059967316,-0.079015866,0.14865296,-0.02671655,0.011499233,-0.1959879,0.08600737,-0.19114186,0.15158652,0.07466968,-0.07595308,0.036576804,0.013788605,0.05946069,0.07523493,0.09535426,-0.15791404,-0.12121162,0.01509702,-0.2551833,-0.039160755,-0.3016476,0.2976008
-0.068587355,-0.13250622,-0.21419778,0.29179588,-0.011063269,-0.17547454,0.1457448,0.0445243,-0.086211815,-0.075335495,-0.11454448,-0.18908547,0.30247504,-0.18338613,0.13314933,-0.024240358,0.093334645,-0.12485811,-0.039590444,0.009833911,0.075352006,-0.14086148,-0.07663018,0.22446746,-0.243676,-0.11784833,0.1456258,0.118919544,0.13483597,-0.096234955,-0.21089561,-0.0702839,-0.065053724,0.17262225,-0.05807286,0.04042758,-0.16831355,-0.11649141,-0.11974362,0.11166219,0.22372815,0.04442678,0.06403123,-0.07329098,-0.0026246859,0.020397034,0.12976502,0.22177596,-0.15968256,-0.17097904,0.04201037,-0.07748941,0.14284074,-0.1705894,0.05759312,0.16607071,0.09991608,0.13923527,-0.2829827,-0.055084907,0.19484161,-0.20557034,0.059986185,0.11766073,-0.01701831,0.17942667,-0.2816013,-0.06909444,0.17737737,0.19321005,0.24620889,0.067789406,0.3030112,-0.042351175,-0.0247209,0.13474336,-0.050169393,-0.0019850272,0.10504313,0.15686718,0.028573975,-0.16943383,-0.18220352,0.08384694,0.13176478,-0.07887281,-0.02699776,0.016410444,-0.12648237,0.090405814,0.073626846,-0.18771802,-0.25749055,-0.20037913,-0.24630506,0.03627215,0.2386844,0.055314127,0.02013648,0.038622472
