0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.19806628,-0.182983,-0.027730096,-0.12980965,0.038446628,0.18091415,0.048280295,0.10934968,-0.15213771,-0.072858654,-0.030521465,0.09556615,-0.18182509,-0.17743441,-0.14352368,-0.010309626,0.08303831,0.18586859,-0.030185318,-0.027696116,-0.044098333,-0.06787716,-0.17370504,0.07915977,-0.03635053,0.06869029,-0.02800231,0.07297112,0.09497919,-0.15262225,-0.05606982,-0.2309428,0.12933457,-0.16911815,-0.011838576,-0.14959511,-0.105812214,0.010846179,0.0496263,0.046983365,-0.004380266,-0.18450479,-0.20587233,-0.0933259,0.024861982,-0.051200423,0.13972713,-0.17692919,-0.08808872,0.030351792,-0.026385522,-0.09507246,-0.061945926,0.00031899803,0.048076246,0.017789911,0.058042686,0.11769508,0.042483922,-0.22297187,-0.07598047,-0.17719088,-0.28496805,0.21850118,-0.14203429,-0.06701003,-0.2267519,0.060632464,0.017988693,-0.25531748,-0.041066714,-0.30479845,0.21103923,-0.12659533,-0.14672153,-0.07553279,0.22094096,0.013729827,-0.049711794,-0.25699064,-0.11898791,0.11176363,0.07840356,0.121707544,0.016343975,0.22583672,-0.018086683,-0.15906642,0.02846385,-0.110783696,0.12593243,-0.047619518,-0.110873334,0.1908619,-0.15685734,-0.26451364,-0.096165955,-0.007530494,-0.012301238,0.052973803
0.08210362,0.0072661038,-0.22727267,0.24937885,0.16156521,-0.11032196,0.13149741,-0.1321466,-0.01163855,-0.12975991,-0.17391194,-0.1321021,0.18893188,-0.06527884,-0.21598375,0.1381045,0.16420832,-0.08221414,0.06146544,0.12980838,-0.109777525,0.06726956,-0.10040276,0.082246296,0.14541623,-0.018822268,-0.14933637,0.26538238,-0.07826254,0.15439916,-0.05323343,-0.021193296,0.114083625,0.12843367,0.006404258,-0.117433,0.099807136,0.07188365,-0.11692254,0.17556697,-0.14653626,0.018619552,0.057794645,-0.11441117,0.11311522,-0.09850494,0.061513707,-0.012613181,-0.17788821,-0.09107652,-0.19971322,0.17513049,-0.20234701,-0.011084989,-0.03637932,0.14957576,0.010958262,0.040519048,0.03910249,0.059485123,0.173563,-0.18900639,0.0018968756,0.17817506,0.10114426,-0.035238463,0.09859838,0.28827488,0.04742273,0.23483437,0.10599818,0.2484852,0.07746271,0.04206118,-0.2563258,-0.03663959,0.00747087,0.19637904,-0.05337655,-0.011623693,-0.041736767,-0.08798109,0.00010612431,-0.0620013,-0.11700643,0.021568425,-0.05715911,-0.16100226,-0.23442285,0.13095987,0.14157505,0.13814773,0.0630144,-0.1254883,0.059580393,0.09055301,0.08326207,0.2091408,0.11175353,-0.18684867
0.06423853,-0.07800088,0.10857529,-0.18252055,0.021026107,0.21972993,-0.021917967,0.024926044,0.0137345195,-0.13759989,0.135738,0.20366108,-0.18620196,-0.20043418,-0.010108743,-0.023460776,-0.02653108,0.06644757,0.11862909,0.003932913,-0.1298457,-0.15773012,0.18519787,-0.006942535,0.15732886,0.038029283,-0.23915417,-0.13337462,-0.07994895,0.026152002,-0.03109435,-0.13026847,0.19904144,0.17258517,-0.011486506,0.05131925,-0.18999282,0.01737231,-0.07418119,-0.25496274,0.035906844,0.096273035,-0.053640675,-0.15562846,0.1585414,-0.03337976,0.066865824,0.2385399,0.07964872,-0.11893367,-0.021653952,0.033648517,0.012690276,-0.20704201,-0.18335901,-0.12934287,0.20058036,-0.16946138,0.20746332,-0.13760482,0.14792934,0.09739435,0.010160705,0.0073339865,0.1899539,0.107719906,-0.14022999,-0.044769138,0.021242764,0.071551256,-0.006754374,0.0029662512,0.30224997,-0.13213432,-0.0018936568,-0.28938833,0.051264197,-0.23922461,-0.037015446,0.19628339,-0.135405,0.0971435,-0.15157294,-0.19695754,0.15633269,-0.03257372,0.00095887296,0.030814996,0.12336864,-0.09067622,-0.008416739,-0.13524899,-0.060035434,0.1553927,0.15202521,0.22775038,-0.010306053,-0.13556197,0.065485805,0.011818729
0.025036393,0.22203907,-0.09990736,-0.075326614,-0.072521694,0.056017134,-0.07624794,0.12368722,0.22046639,-0.004199917,-0.21037368,0.034892075,0.20385353,0.1544506,-0.13061307,0.07407519,-0.23860626,0.19435504,-0.010468603,-0.085664384,-0.30007282,-0.060646508,-0.037108265,-0.13437767,0.09633779,0.15496707,0.21370555,-0.107179806,0.11380038,0.14470927,0.27209014,-0.13714676,0.19440332,-0.045171026,0.14093496,0.07686941,0.19811232,0.11407647,0.04337874,-0.07907795,0.12858233,-0.08692972,0.028276386,-0.16304983,-0.23463938,-0.02663274,-0.065002754,-0.004817886,-0.26659885,-0.08766487,-0.12460945,0.11885644,-0.24474734,0.15357965,-0.00588213,0.124036886,-0.04585007,-0.02018817,-0.00991827,-0.02146732,0.03868223,0.032634698,0.20533635,0.00020945293,-0.15963124,0.11455395,-0.18258987,0.115534596,0.13437197,-0.10669763,0.17937486,0.07365357,0.103346765,-0.028979637,0.04734252,-0.05294355,0.07258234,-0.033743743,-0.0111910915,-0.030951694,0.063135214,0.010311666,0.09513141,0.025205754,-0.13373956,0.036323633,-0.016542071,-0.00095254276,0.016437622,-0.043712515,0.19118525,-0.037926234,0.20406064,-0.25848886,0.1809565,0.008359231,-0.02849448,0.054043196,0.1399014,0.051542137
-0.123525225,0.010734399,0.092089094,0.091653705,0.14048006,-0.07362454,-0.04943555,-0.12245302,-0.19637798,-0.10068268,-0.040890925,-0.024141803,0.07068723,0.049118984,-0.020256558,0.0074116695,0.049475785,-0.13171506,-0.0505204,0.0029800339,0.12281541,0.04400759,0.03357819,-0.040739175,-0.15145703,0.2401955,-0.2406084,0.03494293,-0.15539517,-0.16925825,0.010766666,-0.1378802,0.18442234,0.119870044,-0.07128817,0.071054734,0.021587513,-0.125147,0.10943977,0.07029355,-0.16830347,-0.062304694,-0.27785864,0.034207866,0.21573822,-0.19663481,-0.24641642,0.015855564,0.10858743,-0.16542204,0.04228705,0.12399089,-0.05805127,-0.14281654,0.04507768,0.02521832,-0.03154168,0.096693285,-0.024236104,-0.22716077,-0.15715188,-0.20266794,-0.12780045,-0.009385022,0.18309724,-0.22932115,-0.070528686,-0.02719764,0.036218144,0.026493492,-0.12593918,0.059128422,-0.054411642,0.24775368,-0.19893837,0.14529468,-0.038167417,-0.014845008,-0.013987307,-0.15245047,0.060050357,0.0032186466,-0.09788362,0.011371529,-0.0036607434,-0.043366656,-0.26306924,-0.24390894,-0.17170443,-0.092818625,-0.0399234,0.13042226,0.0065534795,0.036429852,0.036352538,0.08508073,0.09476276,-0.2396151,0.15084077,-0.12411421
-0.005840256,0.076213725,0.22396426,0.14325234,0.2063017,-0.05650909,-0.2015429,0.20941755,-0.057720963,-0.30094463,0.14538409,-0.129405,-0.02120865,-0.030452002,-0.20326185,0.120195396,-0.13542067,0.07473439,-0.16075428,0.10841195,-0.020992957,0.18809012,-0.17807384,0.107881345,-0.16314182,0.06356819,0.031348713,-0.05686114,0.15334584,0.1268051,-0.07712538,0.0041630487,-0.060453437,-0.20954832,0.15470786,0.021172833,0.04273636,-0.15333234,-0.27334186,0.13199034,-0.029161071,-0.21891311,0.11349794,0.042495113,0.051110663,-0.06515968,-0.065974824,-0.04817893,-0.12987305,0.04032212,0.03883969,-0.09994061,-0.046186898,0.17642343,-0.1536109,-0.030569112,0.0019681023,-0.0420151,0.017198509,0.0011732515,0.011600551,-0.0132502755,0.010340448,0.23438327,-0.020122394,-0.014422145,-0.1587009,0.22262351,0.15307145,0.00026785157,-0.07456632,0.06624332,-0.1887101,0.05823044,-0.054975495,-0.16519429,-0.29374367,-0.21658361,-0.023032581,0.26749617,-0.08013132,-0.17270374,-0.18501024,0.037223525,-0.27523816,-0.08222505,-0.15463452,0.049207855,-0.016600383,-0.03857838,-0.13943198,-0.017475873,-0.065689586,0.20549063,0.12316914,-0.20067696,-0.02200673,-0.064574584,-0.1517523,-0.07910222
-0.04283833,0.1467369,0.021967813,0.3295029,-0.12079295,-0.07719807,-0.18886425,0.08866727,-0.17972405,0.2518512,-0.0032348218,0.13230003,0.19339511,-0.15972264,0.24213627,0.28843105,0.117461324,-0.19930497,0.0031416484,0.18566701,-0.023087602,-0.005345148,0.17211053,-0.11440415,-0.2518964,0.02304306,-0.061494797,-0.23790282,-0.13796808,0.1886374,0.15291578,0.1922268,0.0016627844,-0.016465124,0.05926908,0.00059452583,0.21479432,0.1993565,-0.16345978,-0.016984738,-0.11877647,0.08730405,0.290517,-0.01195631,-0.08542422,0.003215134,-0.07918761,-0.13030581,-0.17409593,-0.020034824,-0.20245224,-0.063632816,-0.17213295,0.26549083,0.0054695243,-0.018820684,0.046375036,0.2852187,-0.00870093,0.08058777,-0.15303876,-0.049061596,-0.050936468,0.31992966,-0.020192996,-0.16776165,0.12508363,0.046182256,0.032232866,-0.17594208,0.04593307,-0.2318922,-0.048599586,-0.12944211,0.05622409,0.010164111,0.026303504,0.16431218,0.10844966,0.13320686,0.065559655,0.11862364,-0.006657799,0.091643624,0.23131712,0.013032451,-0.09701645,0.12655592,-0.1762609,0.13796282,-0.084490344,-0.014900045,0.11277483,0.20487323,-0.116642475,0.16374168,0.09412405,0.15337034,-0.084645174,0.13423225
0.09251812,-0.10735464,0.022474235,-0.09371871,0.12852961,-0.10254021,0.23205616,-0.1684772,0.12583062,0.021377785,0.06975157,-0.04901253,-0.26808524,0.07853889,-0.014497184,-0.063837826,-0.028372893,0.18043312,-0.22804523,-0.06500253,-0.03164647,-0.005134942,0.2485226,0.0550674,0.20048241,-0.17850085,-0.29547405,-0.017838197,0.19004801,-0.07745988,-0.06961171,0.040165037,0.025854465,-0.15154153,0.093350604,0.00021163154,-0.16764137,-0.22194755,0.053660717,0.010453307,-0.10908182,-0.049260113,-0.25714767,0.1844359,0.050653554,0.031707853,-0.200282,0.012967239,-0.15829076,0.025008516,0.059826843,0.094482325,-0.3239416,-0.051636,-0.13351914,0.23438779,-0.049146313,-0.14515544,-0.22055449,-0.07377439,0.10878045,-0.16300523,-0.07768759,0.08626912,0.17507501,-0.13529976,0.1535407,0.0416127,-0.23940118,-0.054540254,-0.021388782,-0.025906863,0.079445325,0.07094304,0.06421108,-0.0017631017,-0.08665185,-0.017412428,0.00020570711,-0.025263835,-0.036708303,-0.016646793,0.17687619,0.049340077,0.16986996,-0.08039049,0.11664179,0.22281605,0.016155006,0.11145504,0.14456771,0.049977556,-0.09728477,0.18888676,0.1963048,0.035102025,-0.14889686,-0.01403828,-0.00022994232,-0.06601253
0.068586364,-0.03173978,0.018101599,-0.10623164,-0.20733595,0.0855079,0.028477281,0.056710668,0.10218476,0.19972533,0.12237144,-0.05618713,0.14298609,-0.12672168,0.19810008,-0.1863373,0.14278172,-0.047845032,-0.08373903,0.004719779,0.22791414,-0.2190592,-0.20470262,-0.08977212,0.026492352,0.1538141,-0.1123793,-0.15819634,-0.03991425,0.18510704,-0.047048803,0.041318152,0.17049274,-0.011127793,-0.011520266,-0.008815569,0.11364617,0.0019957358,0.17163911,0.07639506,0.05770646,0.22881913,0.14904273,0.1878998,-0.18156569,0.16762088,0.11309782,-0.083490856,-0.15685709,0.18052997,-0.02728231,0.17084475,0.29608193,-0.018322665,-0.042600803,-0.04304512,-0.0053594992,0.019206097,0.019038852,0.18879084,-0.0049959677,-0.0013873941,0.07261581,-0.091424696,0.060348094,0.05164997,0.08232768,-0.0039028556,-0.13481079,-0.037538428,0.089148656,-0.18407728,-0.1337863,0.12677275,-0.061233763,-0.20174143,0.25371373,-0.11360308,0.12932406,-0.13359681,0.26133633,-0.13878272,-0.16739468,-0.10389685,0.16938125,0.027066084,-0.13442405,0.19946536,0.2721121,-0.00072600733,-0.20658378,-0.07838417,0.0043420657,-0.054589625,-0.060636643,0.08125255,0.05280234,-0.11137335,0.018891288,0.14022835
0.11439654,-0.069792196,0.28212786,-0.21560976,0.016001623,-0.0063569075,-0.03257036,-0.10016659,-0.2033219,-0.024534732,0.101694025,0.09882474,0.06316212,-0.29581988,0.022038063,-0.20916171,-0.0077276346,0.051800173,-0.037440706,0.010862686,-0.256562,-0.10847002,0.18712121,0.10167479,-0.027513025,0.14508618,0.17415667,0.150253,-0.028276118,0.19172554,-0.24402095,-0.04281943,0.19893011,-0.086680554,0.14700565,0.0664524,-0.08981678,0.009387987,0.12923764,0.24109139,-0.28383616,0.01127251,0.14810047,0.08288344,0.084269434,0.18283029,0.06512255,-0.075517386,-0.017233303,-0.056202915,0.04716836,0.072215475,0.069269955,-0.099177204,0.19238581,-0.034016266,0.0003542727,-0.036685,-0.11626009,0.069808535,0.055654924,0.10759867,-0.057414874,-0.043263387,0.095329694,-0.24996412,-0.016912458,-0.12511371,-0.013696743,-0.2638164,-0.055211086,-0.017994087,0.11865969,-0.28156224,0.06034822,0.24491222,-0.025569055,-0.07609398,0.009232517,-0.034057066,-0.029120013,0.17991632,-0.0049028094,-0.11518569,0.19483228,0.14361715,-0.04306332,-0.26190522,-0.17640948,-0.066635884,0.11506648,0.029861605,0.024043163,0.038810905,-0.2040421,0.013420845,0.0071511944,-0.11126401,0.1851233,0.0034867697
